,allergens,calories,caloriesFromFat,cholesterol(mg),dateRef,dietaryFiber(g),ingredients,itemID,menuDate,name,price($),protein(g),saturatedFat(g),servingSize,sodium(mg),station,sugars(g),mealType,totalCarbohydrate(g),totalFat(g),transFat(g)
20,"Milk, Eggs, Wheat, Soybeans, Gluten",970,,420.1,0,420.1,"Refried Beans (Refried Beans (Pinto beans, Interesterfied Soybean Oil (with TBHQ for freshness), Salt.)), Cage Free Scrambled Eggs (Eggs (Cage Free Whole Eggs, Citric Acid, 0.15% water, Xanthan Gum, Guar Gum, Nisin.), Sunflower Pan Coating Spray (Sunflower Oil, Sunflower Lecithin, Propellant.)), Potato Taters (Potatoes, Vegetable Oil (Soybean, Canola, Cottonseed, and/or Sunflower), Sea Salt, Disodium Dihydrogen Pyrophosphate (To Maintain Natural Color), Dextrose), Flour Tortilla (Enriched Flour (wheat flour, niacin, iron, thiamine mononitrate, riboflavin, folic acid), Water, Palm Oil, Soybean Oil, Salt, Calcium Propionate, Baking Powder (sodium acid, pyrophosphate, sodium bicarbonate, corn starch, mono calcium phosphate), Mono Diglyceride, Fumaric Acid, Guar Gum, Sodium Metabisulfite.), Pico de Gallo Salsa (Tomatoes, Yellow Onions, Jalapenos, Cilantro, Lime Juice (Key west lime juice, sodium benzoate.), Salt), Chopped Bacon (Bacon (Cured with water, salt, sugar, sodium phosphate, sodium erythorbate, sodium nitrite.)), Cheddar Jack Cheese (Cheddar Cheese (pasteurized milk, cheese culture, salt, enzymes, annatto color), Monterey Jack Cheese (pasteurized milk, cheese culture, salt, enzymes), Potato Starch & Powdered Cellulose, Natamycin.), Sunflower Pan Coating Spray (Sunflower Oil, Sunflower Lecithin, Propellant.)",16087303,0001-01-01T00:00:00,Bacon Breakfast Burrito,4.95,47,20.3,1 EACH,2156.3,Grill,6.5,BREAKFAST,89.1,437,0
21,"Milk, Eggs, Wheat, Soybeans, Gluten",1054,,589.6,0,589.6,"Cage Free Scrambled Eggs (Eggs (Cage Free Whole Eggs, Citric Acid, 0.15% water, Xanthan Gum, Guar Gum, Nisin.), Sunflower Pan Coating Spray (Sunflower Oil, Sunflower Lecithin, Propellant.)), Cheddar Jack Cheese (Cheddar Cheese (pasteurized milk, cheese culture, salt, enzymes, annatto color), Monterey Jack Cheese (pasteurized milk, cheese culture, salt, enzymes), Potato Starch & Powdered Cellulose, Natamycin.), Flour Tortilla (Enriched Flour (wheat flour, niacin, iron, thiamine mononitrate, riboflavin, folic acid), Water, Palm Oil, Soybean Oil, Salt, Calcium Propionate, Baking Powder (sodium acid, pyrophosphate, sodium bicarbonate, corn starch, mono calcium phosphate), Mono Diglyceride, Fumaric Acid, Guar Gum, Sodium Metabisulfite.), Pico de Gallo Salsa (Tomatoes, Yellow Onions, Jalapenos, Cilantro, Lime Juice (Key west lime juice, sodium benzoate.), Salt), Bacon (1) (Bacon (Cured with water, salt, sugar, sodium phosphate, sodium erythorbate, sodium nitrite.)), Sunflower Pan Coating Spray (Sunflower Oil, Sunflower Lecithin, Propellant.)",16087304,0001-01-01T00:00:00,Bacon Breakfast Quesadilla,4.95,55.3,29.5,1 EACH,2254,Grill,2.5,BREAKFAST,54.3,621,0
22,"Milk, Eggs, Wheat, Soybeans, Gluten",811,,556.5,0,556.5,"Cage Free Scrambled Eggs (Eggs (Cage Free Whole Eggs, Citric Acid, 0.15% water, Xanthan Gum, Guar Gum, Nisin.), Sunflower Pan Coating Spray (Sunflower Oil, Sunflower Lecithin, Propellant.)), Cheddar Jack Cheese (Cheddar Cheese (pasteurized milk, cheese culture, salt, enzymes, annatto color), Monterey Jack Cheese (pasteurized milk, cheese culture, salt, enzymes), Potato Starch & Powdered Cellulose, Natamycin.), Flour Tortilla (Enriched Flour (wheat flour, niacin, iron, thiamine mononitrate, riboflavin, folic acid), Water, Palm Oil, Soybean Oil, Salt, Calcium Propionate, Baking Powder (sodium acid, pyrophosphate, sodium bicarbonate, corn starch, mono calcium phosphate), Mono Diglyceride, Fumaric Acid, Guar Gum, Sodium Metabisulfite.), Pico de Gallo Salsa (Tomatoes, Yellow Onions, Jalapenos, Cilantro, Lime Juice (Key west lime juice, sodium benzoate.), Salt), Cilantro",16087305,0001-01-01T00:00:00,Breakfast Quesadilla,3.95,42.1,24.5,1 EACH,1427.1,Grill,2.5,BREAKFAST,54.3,428,0
23,"Milk, Eggs, Wheat, Soybeans, Gluten",678,,257,0,257,"Sourdough Bread (Flour (bleached wheat flour, malted barley flour, niacin, iron, ascorbic acid, thiamin mononitrate, riboflavin, folic acid), Water, Sour Culture, Salt, Less than 2% of the following: Vital Wheat Gluten, Yeast, Enzymes, Calcium Sulfate. Made in a facility that processes wheat, soy, eggs, milk, and tree nuts.), Cage Free Eggs, Pork Sausage Patty (Sausage Patty (Pork, Water, 2% or Less of: Salt, Spices, Dextrose, Monosodium Glutamate, BHT, Citric Acid, Caramel Color.)), American Cheese (Cultured Milk, Skim Milk, Water, Cream, Sodium Citrate, Salt, Sodium Phosphate, Sorbic Acid (preservative), Citric Acid, Color (annatto, paprika, apocarotenal, beta carotene), Acetic Acid, Enzymes, Soy Lecithin.), Clarified Butter  (Pasteurized cream)",16087306,0001-01-01T00:00:00,Sausage Bobcat Sandwich,3.95,25.2,19,1 EACH,1171.8,Grill,2.5,BREAKFAST,47.7,381,0
24,"Milk, Eggs, Wheat, Soybeans, Gluten",949,,424.4,0,424.4,"Refried Beans (Refried Beans (Pinto beans, Interesterfied Soybean Oil (with TBHQ for freshness), Salt.)), Cage Free Scrambled Eggs (Eggs (Cage Free Whole Eggs, Citric Acid, 0.15% water, Xanthan Gum, Guar Gum, Nisin.), Sunflower Pan Coating Spray (Sunflower Oil, Sunflower Lecithin, Propellant.)), Potato Taters (Potatoes, Vegetable Oil (Soybean, Canola, Cottonseed, and/or Sunflower), Sea Salt, Disodium Dihydrogen Pyrophosphate (To Maintain Natural Color), Dextrose), Flour Tortilla (Enriched Flour (wheat flour, niacin, iron, thiamine mononitrate, riboflavin, folic acid), Water, Palm Oil, Soybean Oil, Salt, Calcium Propionate, Baking Powder (sodium acid, pyrophosphate, sodium bicarbonate, corn starch, mono calcium phosphate), Mono Diglyceride, Fumaric Acid, Guar Gum, Sodium Metabisulfite.), Pico de Gallo Salsa (Tomatoes, Yellow Onions, Jalapenos, Cilantro, Lime Juice (Key west lime juice, sodium benzoate.), Salt), Sausage Link (Pork, Water, Salt, 2% Or Less Of: Corn Syrup Solids, Sodium Phosphates, Spices, Sugar, Dextrose, Natural Flavorings, BHT, Propyl Gallate, Citric Acid, Caramel Color.), Cheddar Jack Cheese (Cheddar Cheese (pasteurized milk, cheese culture, salt, enzymes, annatto color), Monterey Jack Cheese (pasteurized milk, cheese culture, salt, enzymes), Potato Starch & Powdered Cellulose, Natamycin.), Sunflower Pan Coating Spray (Sunflower Oil, Sunflower Lecithin, Propellant.)",16087307,0001-01-01T00:00:00,Sausage Breakfast Burrito,4.95,42.7,21,1 EACH,1729,Grill,7.9,BREAKFAST,94.4,410,0.1
25,"Milk, Eggs, Wheat, Soybeans, Gluten",1008,,594.5,0,594.5,"Cage Free Scrambled Eggs (Eggs (Cage Free Whole Eggs, Citric Acid, 0.15% water, Xanthan Gum, Guar Gum, Nisin.), Sunflower Pan Coating Spray (Sunflower Oil, Sunflower Lecithin, Propellant.)), Pork Sausage Links (2) (Sausage Link (Pork, Water, Salt, 2% Or Less Of: Corn Syrup Solids, Sodium Phosphates, Spices, Sugar, Dextrose, Natural Flavorings, BHT, Propyl Gallate, Citric Acid, Caramel Color.)), Cheddar Jack Cheese (Cheddar Cheese (pasteurized milk, cheese culture, salt, enzymes, annatto color), Monterey Jack Cheese (pasteurized milk, cheese culture, salt, enzymes), Potato Starch & Powdered Cellulose, Natamycin.), Flour Tortilla (Enriched Flour (wheat flour, niacin, iron, thiamine mononitrate, riboflavin, folic acid), Water, Palm Oil, Soybean Oil, Salt, Calcium Propionate, Baking Powder (sodium acid, pyrophosphate, sodium bicarbonate, corn starch, mono calcium phosphate), Mono Diglyceride, Fumaric Acid, Guar Gum, Sodium Metabisulfite.), Pico de Gallo Salsa (Tomatoes, Yellow Onions, Jalapenos, Cilantro, Lime Juice (Key west lime juice, sodium benzoate.), Salt), Sunflower Pan Coating Spray (Sunflower Oil, Sunflower Lecithin, Propellant.)",16087308,0001-01-01T00:00:00,Sausage Breakfast Quesadilla,4.95,50.9,28.6,1 EACH,1831.6,Grill,2.5,BREAKFAST,54.3,588,0.1
26,"Milk, Eggs, Wheat, Soybeans, Gluten",210,,7.7,0,7.7,"English Muffin (Whole Wheat Flour, Water, Farina, Wheat Gluten, Yeast, Sugar, Salt, Preservatives (calcium propionate, sorbic acid), Grain Vinegar, Natural Flavor, Sodium Stearoyl Lactylate, Mono- and Diglycerides, Ethoxylated Mono- and Diglycerides, Sucralose, Soy Flour, Nonfat Milk, Whey), Egg Whites (Egg Whites, Less than 1%: Vegetable Gums (xanthan and guar gum), Color (includes beta carotene), Vitamins and Minerals: Calcium Sulfate, Iron (ferric phosphate), Vitamin E (alpha tocopheryl acetate), Zinc Sulfate, Calcium Pantothenate, Vitamin B12, Vitamin B1 (thiamin mononitrate), Vitamin B6 (pyridoxine hydrochloride), Vitamin B2 (riboflavin), Folic Acid (B vitamin), Biotin, Vitamin D2.), Spinach, Mozzarella (Cultured Pasteurized Part Skim Milk, Skim Milk, Salt, Enzymes.), Sunflower Pan Coating Spray (Sunflower Oil, Sunflower Lecithin, Propellant.)",16087309,0001-01-01T00:00:00,Spinach & Egg White Sandwich,2.95,15.5,1.8,1 EACH,415.4,Grill,4.8,BREAKFAST,25.2,55,0
27,"Milk, Eggs, Wheat, Soybeans, Gluten",532,,209.3,0,209.3,"Sourdough Bread (Flour (bleached wheat flour, malted barley flour, niacin, iron, ascorbic acid, thiamin mononitrate, riboflavin, folic acid), Water, Sour Culture, Salt, Less than 2% of the following: Vital Wheat Gluten, Yeast, Enzymes, Calcium Sulfate. Made in a facility that processes wheat, soy, eggs, milk, and tree nuts.), Cage Free Eggs, Veggie Breakfast Sausage (Water, wheat gluten, soy flour, egg whites, corn oil, soy protein concentrate, sodium caseinate, modified tapioca starch, contains two percent or less of lactose, soybean oil (with tbhq for freshness), soy protein isolate, autolyzed yeast extract, spices, natural and artificial flavors, methylcellulose, sodium tripolyphosphate, salt, hydrolyzed wheat gluten, disodium inosinate, caramel color, modified corn starch, whey, hydrolyzed corn gluten, maltodextrin, hydrolyzed soy protein, potassium chloride, dextrose, onion powder, disodium guanylate, tetrasodium pyrophosphate, tricalcium phosphate, hydrolyzed wheat protein, sodium hexametaphosphate, succinic acid, niacinamide, monosodium phosphate, lactic acid, ascorbic acid, brewer's yeast, torula yeast, calcium phosphate, soy lecithin, iron (ferrous sulfate), vitamin b1 (thiamin mononitrate), vitamin b6 (pyridoxine hydrochloride), vitamin b2 (riboflavin), vitamin b12.), American Cheese (Cultured Milk, Skim Milk, Water, Cream, Sodium Citrate, Salt, Sodium Phosphate, Sorbic Acid (preservative), Citric Acid, Color (annatto, paprika, apocarotenal, beta carotene), Acetic Acid, Enzymes, Soy Lecithin.), Clarified Butter  (Pasteurized cream)",16087310,0001-01-01T00:00:00,Veg Sausage Bobcat Sandwich,3.95,29.6,10.4,1 EACH,1182,Grill,3.1,BREAKFAST,51.7,204,0
28,"Milk, Eggs, Wheat, Soybeans, Gluten",955,,387.9,0,387.9,"Refried Beans (Refried Beans (Pinto beans, Interesterfied Soybean Oil (with TBHQ for freshness), Salt.)), Cage Free Scrambled Eggs (Eggs (Cage Free Whole Eggs, Citric Acid, 0.15% water, Xanthan Gum, Guar Gum, Nisin.), Sunflower Pan Coating Spray (Sunflower Oil, Sunflower Lecithin, Propellant.)), Potato Taters (Potatoes, Vegetable Oil (Soybean, Canola, Cottonseed, and/or Sunflower), Sea Salt, Disodium Dihydrogen Pyrophosphate (To Maintain Natural Color), Dextrose), Flour Tortilla (Enriched Flour (wheat flour, niacin, iron, thiamine mononitrate, riboflavin, folic acid), Water, Palm Oil, Soybean Oil, Salt, Calcium Propionate, Baking Powder (sodium acid, pyrophosphate, sodium bicarbonate, corn starch, mono calcium phosphate), Mono Diglyceride, Fumaric Acid, Guar Gum, Sodium Metabisulfite.), Veggie Breakfast Sausage (Water, wheat gluten, soy flour, egg whites, corn oil, soy protein concentrate, sodium caseinate, modified tapioca starch, contains two percent or less of lactose, soybean oil (with tbhq for freshness), soy protein isolate, autolyzed yeast extract, spices, natural and artificial flavors, methylcellulose, sodium tripolyphosphate, salt, hydrolyzed wheat gluten, disodium inosinate, caramel color, modified corn starch, whey, hydrolyzed corn gluten, maltodextrin, hydrolyzed soy protein, potassium chloride, dextrose, onion powder, disodium guanylate, tetrasodium pyrophosphate, tricalcium phosphate, hydrolyzed wheat protein, sodium hexametaphosphate, succinic acid, niacinamide, monosodium phosphate, lactic acid, ascorbic acid, brewer's yeast, torula yeast, calcium phosphate, soy lecithin, iron (ferrous sulfate), vitamin b1 (thiamin mononitrate), vitamin b6 (pyridoxine hydrochloride), vitamin b2 (riboflavin), vitamin b12.), Pico de Gallo Salsa (Tomatoes, Yellow Onions, Jalapenos, Cilantro, Lime Juice (Key west lime juice, sodium benzoate.), Salt), Cheddar Jack Cheese (Cheddar Cheese (pasteurized milk, cheese culture, salt, enzymes, annatto color), Monterey Jack Cheese (pasteurized milk, cheese culture, salt, enzymes), Potato Starch & Powdered Cellulose, Natamycin.), Sunflower Pan Coating Spray (Sunflower Oil, Sunflower Lecithin, Propellant.)",16087311,0001-01-01T00:00:00,Veg Sausage Burrito,4.95,53.5,17.7,1 EACH,1834.4,Grill,9.2,BREAKFAST,101.1,348,0
29,"Milk, Eggs, Wheat, Soybeans, Gluten",995,,556.5,0,556.5,"Cage Free Scrambled Eggs (Eggs (Cage Free Whole Eggs, Citric Acid, 0.15% water, Xanthan Gum, Guar Gum, Nisin.), Sunflower Pan Coating Spray (Sunflower Oil, Sunflower Lecithin, Propellant.)), Cheddar Jack Cheese (Cheddar Cheese (pasteurized milk, cheese culture, salt, enzymes, annatto color), Monterey Jack Cheese (pasteurized milk, cheese culture, salt, enzymes), Potato Starch & Powdered Cellulose, Natamycin.), Flour Tortilla (Enriched Flour (wheat flour, niacin, iron, thiamine mononitrate, riboflavin, folic acid), Water, Palm Oil, Soybean Oil, Salt, Calcium Propionate, Baking Powder (sodium acid, pyrophosphate, sodium bicarbonate, corn starch, mono calcium phosphate), Mono Diglyceride, Fumaric Acid, Guar Gum, Sodium Metabisulfite.), Veggie Sausage (Veggie Breakfast Sausage (Water, wheat gluten, soy flour, egg whites, corn oil, soy protein concentrate, sodium caseinate, modified tapioca starch, contains two percent or less of lactose, soybean oil (with tbhq for freshness), soy protein isolate, autolyzed yeast extract, spices, natural and artificial flavors, methylcellulose, sodium tripolyphosphate, salt, hydrolyzed wheat gluten, disodium inosinate, caramel color, modified corn starch, whey, hydrolyzed corn gluten, maltodextrin, hydrolyzed soy protein, potassium chloride, dextrose, onion powder, disodium guanylate, tetrasodium pyrophosphate, tricalcium phosphate, hydrolyzed wheat protein, sodium hexametaphosphate, succinic acid, niacinamide, monosodium phosphate, lactic acid, ascorbic acid, brewer's yeast, torula yeast, calcium phosphate, soy lecithin, iron (ferrous sulfate), vitamin b1 (thiamin mononitrate), vitamin b6 (pyridoxine hydrochloride), vitamin b2 (riboflavin), vitamin b12.)), Pico de Gallo Salsa (Tomatoes, Yellow Onions, Jalapenos, Cilantro, Lime Juice (Key west lime juice, sodium benzoate.), Salt), Sunflower Pan Coating Spray (Sunflower Oil, Sunflower Lecithin, Propellant.)",16087312,0001-01-01T00:00:00,Veg Sausage Quesadilla,4.95,60.1,24.5,1 EACH,1927.1,Grill,4.5,BREAKFAST,62.3,517,0
30,"Milk, Eggs, Wheat, Soybeans, Gluten",763,,386.4,0,386.4,"Refried Beans (Refried Beans (Pinto beans, Interesterfied Soybean Oil (with TBHQ for freshness), Salt.)), Cage Free Scrambled Eggs (Eggs (Cage Free Whole Eggs, Citric Acid, 0.15% water, Xanthan Gum, Guar Gum, Nisin.), Sunflower Pan Coating Spray (Sunflower Oil, Sunflower Lecithin, Propellant.)), Potato Taters (Potatoes, Vegetable Oil (Soybean, Canola, Cottonseed, and/or Sunflower), Sea Salt, Disodium Dihydrogen Pyrophosphate (To Maintain Natural Color), Dextrose), Flour Tortilla (Enriched Flour (wheat flour, niacin, iron, thiamine mononitrate, riboflavin, folic acid), Water, Palm Oil, Soybean Oil, Salt, Calcium Propionate, Baking Powder (sodium acid, pyrophosphate, sodium bicarbonate, corn starch, mono calcium phosphate), Mono Diglyceride, Fumaric Acid, Guar Gum, Sodium Metabisulfite.), Pico de Gallo Salsa (Tomatoes, Yellow Onions, Jalapenos, Cilantro, Lime Juice (Key west lime juice, sodium benzoate.), Salt), Cheddar Jack Cheese (Cheddar Cheese (pasteurized milk, cheese culture, salt, enzymes, annatto color), Monterey Jack Cheese (pasteurized milk, cheese culture, salt, enzymes), Potato Starch & Powdered Cellulose, Natamycin.)",16087313,0001-01-01T00:00:00,Vegetarian Breakfast Burrito,3.95,33.5,15.2,1 EACH,1314.4,Grill,6.5,BREAKFAST,89.1,281,0
31,"Milk, Eggs, Wheat, Soybeans, Gluten",439,,187,0,187,"Buttermilk Biscuits (Enriched bleached flour (wheat flour, niacin, iron, thiamin mononitrate, riboflavin, folic acid), cultured buttermilk (skim milk, nonfat milk solids, food starch-modified, mono and diglycerides, carrageenan, carob bean gum, standardized with dextrose and salt, cultures added), water, palm oil contains less than 2%: soybean oil, dextrose, baking soda, salt, whey, wheat starch, sugar, food starch-modified, sodium acid pyrophosphate, sodium aluminum phosphate, monocalcium phosphate, maltodextrin, artificial flavor. May contain egg.), Cage Free Eggs, American Cheese (Cultured Milk, Skim Milk, Water, Cream, Sodium Citrate, Salt, Sodium Phosphate, Sorbic Acid (preservative), Citric Acid, Color (annatto, paprika, apocarotenal, beta carotene), Acetic Acid, Enzymes, Soy Lecithin.), Sunflower Pan Coating Spray (Sunflower Oil, Sunflower Lecithin, Propellant.), Clarified Butter  (Pasteurized cream)",16087314,0001-01-01T00:00:00,Egg & Cheese Biscuit,2.25,12.8,8.2,1 EACH,887.9,Value Offerings,2.5,BREAKFAST,23,295,0
32,"Milk, Eggs, Wheat, Soybeans, Gluten",565,,242.5,0,242.5,"Buttermilk Biscuits (Enriched bleached flour (wheat flour, niacin, iron, thiamin mononitrate, riboflavin, folic acid), cultured buttermilk (skim milk, nonfat milk solids, food starch-modified, mono and diglycerides, carrageenan, carob bean gum, standardized with dextrose and salt, cultures added), water, palm oil contains less than 2%: soybean oil, dextrose, baking soda, salt, whey, wheat starch, sugar, food starch-modified, sodium acid pyrophosphate, sodium aluminum phosphate, monocalcium phosphate, maltodextrin, artificial flavor. May contain egg.), Cage Free Eggs, Pork Sausage Patty (Sausage Patty (Pork, Water, 2% or Less of: Salt, Spices, Dextrose, Monosodium Glutamate, BHT, Citric Acid, Caramel Color.)), American Cheese (Cultured Milk, Skim Milk, Water, Cream, Sodium Citrate, Salt, Sodium Phosphate, Sorbic Acid (preservative), Citric Acid, Color (annatto, paprika, apocarotenal, beta carotene), Acetic Acid, Enzymes, Soy Lecithin.), Sunflower Pan Coating Spray (Sunflower Oil, Sunflower Lecithin, Propellant.), Clarified Butter  (Pasteurized cream)",16087315,0001-01-01T00:00:00,Sausage Egg & Cheese Biscuit,2.95,17.4,14.3,1 EACH,1124.6,Value Offerings,2.5,BREAKFAST,23,400,0
33,"Milk, Eggs, Wheat, Soybeans, Gluten",455,,207.5,0,207.5,"Buttermilk Biscuits (Enriched bleached flour (wheat flour, niacin, iron, thiamin mononitrate, riboflavin, folic acid), cultured buttermilk (skim milk, nonfat milk solids, food starch-modified, mono and diglycerides, carrageenan, carob bean gum, standardized with dextrose and salt, cultures added), water, palm oil contains less than 2%: soybean oil, dextrose, baking soda, salt, whey, wheat starch, sugar, food starch-modified, sodium acid pyrophosphate, sodium aluminum phosphate, monocalcium phosphate, maltodextrin, artificial flavor. May contain egg.), Cage Free Eggs, Veggie Sausage (Veggie Breakfast Sausage (Water, wheat gluten, soy flour, egg whites, corn oil, soy protein concentrate, sodium caseinate, modified tapioca starch, contains two percent or less of lactose, soybean oil (with tbhq for freshness), soy protein isolate, autolyzed yeast extract, spices, natural and artificial flavors, methylcellulose, sodium tripolyphosphate, salt, hydrolyzed wheat gluten, disodium inosinate, caramel color, modified corn starch, whey, hydrolyzed corn gluten, maltodextrin, hydrolyzed soy protein, potassium chloride, dextrose, onion powder, disodium guanylate, tetrasodium pyrophosphate, tricalcium phosphate, hydrolyzed wheat protein, sodium hexametaphosphate, succinic acid, niacinamide, monosodium phosphate, lactic acid, ascorbic acid, brewer's yeast, torula yeast, calcium phosphate, soy lecithin, iron (ferrous sulfate), vitamin b1 (thiamin mononitrate), vitamin b6 (pyridoxine hydrochloride), vitamin b2 (riboflavin), vitamin b12.)), American Cheese (Cultured Milk, Skim Milk, Water, Cream, Sodium Citrate, Salt, Sodium Phosphate, Sorbic Acid (preservative), Citric Acid, Color (annatto, paprika, apocarotenal, beta carotene), Acetic Acid, Enzymes, Soy Lecithin.), Sunflower Pan Coating Spray (Sunflower Oil, Sunflower Lecithin, Propellant.), Clarified Butter  (Pasteurized cream)",16087316,0001-01-01T00:00:00,Veg Sausage Egg & Chz Biscuit,2.95,22.4,8.3,1 EACH,1144.6,Value Offerings,3.5,BREAKFAST,27,260,0
34,"Milk, Wheat, Soybeans, Gluten",943,,124.5,0,124.5,"French Fries (Potato Fries (Potatoes, Vegetable Oil (Soybean, Canola, Cottonseed, and/or Sunflower), Food Starch-Modified, Contains less than 2% of Dextrose, Leavening (Sodium Acid Pyrophosphate, Sodium Bicarbonate), Rice Flour, Salt, Xanthan Gum, Disodium Dihydrogen Pyrophosphate (to maintain natural color) ), Canola Fryer Shortening (Canola oil, TBHQ and citric acid added to help preserve freshness, Dimethylpolysiloxane.)), Carne Asada (Carne Picada, Yellow Onions, Salt, Lime Juice (Key west lime juice, sodium benzoate.), Granulated Garlic, Black Pepper), Flour Tortilla (Enriched Flour (wheat flour, niacin, iron, thiamine mononitrate, riboflavin, folic acid), Water, Palm Oil, Soybean Oil, Salt, Calcium Propionate, Baking Powder (sodium acid, pyrophosphate, sodium bicarbonate, corn starch, mono calcium phosphate), Mono Diglyceride, Fumaric Acid, Guar Gum, Sodium Metabisulfite.), Sour Cream (Cultured Cream, Enzyme.), Pico de Gallo Salsa (Tomatoes, Yellow Onions, Jalapenos, Cilantro, Lime Juice (Key west lime juice, sodium benzoate.), Salt), Guacamole (Chunky Avocado  (100% Hass Avocado), Avocado, Tomatoes, Yellow Onions, Serrano Peppers, Lime Juice (Key west lime juice, sodium benzoate.), Cilantro, Salt), Carrots & Jalapenos (Jalapenos & Carrots (Whole Jalapeno Peppers, Water, Vinegar, Carrots, Onions, Salt, Soybean Oil, Garlic, Calcium Chloride. )), Shredded Mild Cheddar Cheese (Pasteurized Milk, Cheese Culture, Salt, Enzymes, Annatto, Powdered Cellulose (anti-caking agent).), Chile Fry Seasoning (Salt, Granulated Garlic, Chili Powder (Chili pepper, Salt, Cumin, Silicon dioxide, Oregano, Garlic.), Oregano)",16087317,0001-01-01T00:00:00,California Burrito,6.95,42,18,1 EACH,2318.6,World's Fare Your Way,6.1,LUNCH,81.7,440,1.5
35,"Milk, Soybeans",738,,145.9,0,145.9,"Carne Asada (Carne Picada, Yellow Onions, Salt, Lime Juice (Key west lime juice, sodium benzoate.), Granulated Garlic, Black Pepper), Potato Fries (Potatoes, Vegetable Oil (Soybean, Canola, Cottonseed, and/or Sunflower), Food Starch-Modified, Contains less than 2% of Dextrose, Leavening (Sodium Acid Pyrophosphate, Sodium Bicarbonate), Rice Flour, Salt, Xanthan Gum, Disodium Dihydrogen Pyrophosphate (to maintain natural color) ), Pico de Gallo Salsa (Tomatoes, Yellow Onions, Jalapenos, Cilantro, Lime Juice (Key west lime juice, sodium benzoate.), Salt), Guacamole (Chunky Avocado  (100% Hass Avocado), Avocado, Tomatoes, Yellow Onions, Serrano Peppers, Lime Juice (Key west lime juice, sodium benzoate.), Cilantro, Salt), Cheddar Jack Cheese (Cheddar Cheese (pasteurized milk, cheese culture, salt, enzymes, annatto color), Monterey Jack Cheese (pasteurized milk, cheese culture, salt, enzymes), Potato Starch & Powdered Cellulose, Natamycin.), Sliced Jalapenos (Jalapeno Peppers, Water, Salt, Vinegar, Citric Acid, Calcium Chloride, Garlic Powder.), Sour Cream (Cultured Cream, Enzyme.)",16087318,0001-01-01T00:00:00,Carne Asada Fries,6.95,40.1,20.7,1 EACH,1272.4,World's Fare Your Way,7.3,LUNCH,41.8,389,2
36,,126,,0,0,0,"Black Beans (Black Beans, Water, Salt, Calcium Chloride and Ferrous Gluconate (to promote color retention) .), Yellow Onions, Olive Oil Blend (Canola Oil, Extra Virgin Olive Oil.), Cilantro, Jalapenos, Garlic, Vegetable Stock (Water, Vegetable Base (Vegetables (onions, celery, carrots), Maltodextrin, Sugar, Autolyzed Yeast Extract, Onion Powder, Salt, Water, Corn Oil, Potassium Chloride, Carrot Powder, Modified Tapioca Starch, Carrot Juice Concentrate, Tomato Paste, Garlic Powder, Disodium Guanylate (flavor), Disodium Inosinate (flavor), Natural Flavor, Potassium Sorbate (protect quality), Citric Acid, Paprika Extracts (color).)), Ground Cumin",16087319,0001-01-01T00:00:00,Aztec Black Beans,1.50,5.1,0.3,4 OZ,315.1,World's Fare Sides,1.2,LUNCH,15.9,37,0
37,,42,,0,0,0,"Cauliflower, Broccoli, Carrots, Zucchini, Parsley, Olive Oil Blend (Canola Oil, Extra Virgin Olive Oil.), Salt, Black Pepper",16087320,0001-01-01T00:00:00,Oven Roasted Vegetables,2.00,2,0.2,4 OZ,255.6,World's Fare Sides,2.3,LUNCH,6.6,14,0
38,,143,,0,0,0,"Long Grain Rice (Enriched with Iron.), Peas & Carrots, Mexican Rice Seasoning (Maltodextrin, Salt, Onion, Spices (including paprika), Green and Red Bell Pepper, Autolyzed Yeast Extract, Garlic, Sugar, Beet Powder (color), Citric Acid, Silicon Dioxide (prevent caking), Natural Flavor.)",16087321,0001-01-01T00:00:00,Spanish Rice,1.50,3.6,0.1,4 OZ,258.4,World's Fare Sides,0.5,LUNCH,30.5,4,0
