,allergens,calories,caloriesFromFat,cholesterol(mg),dateRef,dietaryFiber(g),ingredients,itemID,menuDate,name,price($),protein(g),saturatedFat(g),servingSize,sodium(mg),station,sugars(g),mealType,totalCarbohydrate(g),totalFat(g),transFat(g)
107,"Milk, Eggs, Wheat, Soybeans, Gluten",936,,161.3,2,161.3,"Spring Mix and Romaine Mix (Romaine Lettuce, Spring Mix), Smoked Chicken Breast (Boneless, skinless chicken breast filets with rib meat, water, seasoning [maltodextrin, salt, sugar, chicken stock, vegetable stock (carrot, onion, celery), flavors, carrot powder and garlic powder], modified food starch, sodium phosphates, soy protein concentrate, sea salt. ), Spinach Tortilla (Enriched Bleached Wheat Flour (wheat flour, niacin, reduced iron, thiamine mononitrate, riboflavin, folic acid), Water, Vegetable Shortening (interesterified soybean oil, hydrogenated soybean and/or palm oil), 2% or Less of: Seasoning (spinach powder, onion powder, spice, salt, garlic powder, soybean oil, artificial colors [FD&C yellow #5, FD&C blue #1 lake], natural & artificial flavor), Salt, Leavening (sodium bicarbonate, sodium aluminum sulfate, corn starch, monocalcium phosphate and/or sodium acid pyrophosphate, calcium sulfate), Distilled Monoglycerides, Enzymes, Wheat Starch, Calcium Carbonate, Antioxidants (tocopherols, ascorbic acid), Cellulose Gum, Dough Conditioners (fumaric acid, sodium metabisulfite), Preservatives (calcium propionate, sorbic acid and/or citric acid).), Buttermilk Ranch Dressing (Buttermilk (Cultured Nonfat Milk, Milk, Guar Gum. Carrageenan, Sodium Citrate, Vitamin A Palmitate, Vitamin D3.), Mayonnaise (Soybean Oil, Corn Syrup, Water, Whole Egg, Egg Yolks, Distilled Vinegar, Contains less than 2% of Mustard Seed, Salt, Lemon Juice Concentrate, Calcium Disodium EDTA added To Protect Flavor. ), Ranch Mix (Salt, Dried Onion, Modified Food Starch, Sugar, Dried Garlic, Spices, Maltodextrin, Buttermilk, Dextrose, 2% or Less of: Natural and Artificial Flavors (milk, soy), Lactic Acid, Guar Gum, Disodium Inosinate, Disodium Guanylate, Calcium Stearate.)), Shredded Mild Cheddar Cheese (Pasteurized Milk, Cheese Culture, Salt, Enzymes, Annatto, Powdered Cellulose (anti-caking agent).), Tomatoes, Avocado",16086682,0001-01-01T00:00:00,California Wrap,6.75,57.9,13.8,1 EACH,1345.4,Picnic Basket,5.7,LUNCH,57.5,434,0
108,"Milk, Eggs, Fish, Wheat, Soybeans, Gluten",419,,130.2,2,130.2,"Spring Mix and Romaine Mix (Romaine Lettuce, Spring Mix), Smoked Chicken Breast (Boneless, skinless chicken breast filets with rib meat, water, seasoning [maltodextrin, salt, sugar, chicken stock, vegetable stock (carrot, onion, celery), flavors, carrot powder and garlic powder], modified food starch, sodium phosphates, soy protein concentrate, sea salt. ), Caesar Dressing (Water, Vegetable Oil (soybean and/or canola oil), Whole Eggs, Parmesan Cheese (part skim cow's milk, rennet, cheese cultures, calcium cloride, salt), Corn Vinegar, Salt, Sugar, Spices, Anchovy Paste (anchovies, salt, water), Egg Yolks, Distilled Vinegar, Dehydrated Garlic, Citric Acid, Natural Flavors (soy), Lemon Juice Concentrate, Extracts of Rice, Xanthan Gum, Dehydrated Onion, Sodium Benzoate (preservative), Sodium Citrate, Calcium Disodium EDTA (protect flavor).), Tomatoes, Parmesan Cheese (Pasteurized Milk, Cheese Culture, Salt, Enzymes.)",16086683,0001-01-01T00:00:00,Chicken Caesar Salad,6.50,51.4,6.6,16 OZ,1228.2,Picnic Basket,10.8,LUNCH,16.3,135,0
109,"Milk, Eggs, Fish, Wheat, Soybeans, Gluten",706,,130.2,2,130.2,"Smoked Chicken Breast (Boneless, skinless chicken breast filets with rib meat, water, seasoning [maltodextrin, salt, sugar, chicken stock, vegetable stock (carrot, onion, celery), flavors, carrot powder and garlic powder], modified food starch, sodium phosphates, soy protein concentrate, sea salt. ), Spinach Tortilla (Enriched Bleached Wheat Flour (wheat flour, niacin, reduced iron, thiamine mononitrate, riboflavin, folic acid), Water, Vegetable Shortening (interesterified soybean oil, hydrogenated soybean and/or palm oil), 2% or Less of: Seasoning (spinach powder, onion powder, spice, salt, garlic powder, soybean oil, artificial colors [FD&C yellow #5, FD&C blue #1 lake], natural & artificial flavor), Salt, Leavening (sodium bicarbonate, sodium aluminum sulfate, corn starch, monocalcium phosphate and/or sodium acid pyrophosphate, calcium sulfate), Distilled Monoglycerides, Enzymes, Wheat Starch, Calcium Carbonate, Antioxidants (tocopherols, ascorbic acid), Cellulose Gum, Dough Conditioners (fumaric acid, sodium metabisulfite), Preservatives (calcium propionate, sorbic acid and/or citric acid).), Romaine Lettuce, Caesar Dressing (Water, Vegetable Oil (soybean and/or canola oil), Whole Eggs, Parmesan Cheese (part skim cow's milk, rennet, cheese cultures, calcium cloride, salt), Corn Vinegar, Salt, Sugar, Spices, Anchovy Paste (anchovies, salt, water), Egg Yolks, Distilled Vinegar, Dehydrated Garlic, Citric Acid, Natural Flavors (soy), Lemon Juice Concentrate, Extracts of Rice, Xanthan Gum, Dehydrated Onion, Sodium Benzoate (preservative), Sodium Citrate, Calcium Disodium EDTA (protect flavor).), Parmesan Cheese (Pasteurized Milk, Cheese Culture, Salt, Enzymes.), Tomatoes",16086684,0001-01-01T00:00:00,Chicken Caesar Wrap,6.75,60.8,9.3,1 EACH,1938.8,Picnic Basket,14,LUNCH,64.7,209,0
110,"Milk, Eggs, Soybeans",849,,377.4,2,377.4,"Spring Mix and Romaine Mix (Romaine Lettuce, Spring Mix), Smoked Chicken Breast (Boneless, skinless chicken breast filets with rib meat, water, seasoning [maltodextrin, salt, sugar, chicken stock, vegetable stock (carrot, onion, celery), flavors, carrot powder and garlic powder], modified food starch, sodium phosphates, soy protein concentrate, sea salt. ), Buttermilk Ranch Dressing (Buttermilk (Cultured Nonfat Milk, Milk, Guar Gum. Carrageenan, Sodium Citrate, Vitamin A Palmitate, Vitamin D3.), Mayonnaise (Soybean Oil, Corn Syrup, Water, Whole Egg, Egg Yolks, Distilled Vinegar, Contains less than 2% of Mustard Seed, Salt, Lemon Juice Concentrate, Calcium Disodium EDTA added To Protect Flavor. ), Ranch Mix (Salt, Dried Onion, Modified Food Starch, Sugar, Dried Garlic, Spices, Maltodextrin, Buttermilk, Dextrose, 2% or Less of: Natural and Artificial Flavors (milk, soy), Lactic Acid, Guar Gum, Disodium Inosinate, Disodium Guanylate, Calcium Stearate.)), Hardboiled Eggs, Bacon (Pork, Water, Salt, Sugar, Smoke Flavoring, Sodium Phosphate, Sodium Erythorbate, Flavoring, Sodium Nitrite.), Blue Cheese (Blue Cheese (pasteurized milk, cheese cultures, salt, enzymes), Powdered Cellulose (to prevent caking), Natamycin (mold inhibitor).), Tomatoes",16086685,0001-01-01T00:00:00,Cobb Salad,6.50,66.1,15.7,16 OZ,1616.9,Picnic Basket,2.9,LUNCH,9.8,496,0
111,"Wheat, Soybeans, Gluten",628,,108.6,2,108.6,"Spring Mix and Romaine Mix (Romaine Lettuce, Spring Mix), Smoked Chicken Breast (Boneless, skinless chicken breast filets with rib meat, water, seasoning [maltodextrin, salt, sugar, chicken stock, vegetable stock (carrot, onion, celery), flavors, carrot powder and garlic powder], modified food starch, sodium phosphates, soy protein concentrate, sea salt. ), Sesame Ginger Dressing (Filtered Water, Organic Soybean Oil, Organic Sugar, Organic White Vinegar, Organic Tamari Sauce (water, organic soybeans, salt, organic alcohol), Organic Sesame oil, Salt, Organic Garlic Puree, Organic Onion Powder, Organic Mustard Seed, Organic Ginger Powder, Organic Sesame Seeds, Organic Malt, Organic Ginger Extract, Xanthan Gum (thickener).), Mandarin Oranges (Mandarin Oranges, Water, Sugar, Citric Acid.), Cucumber, Wonton Strips (Enriched Flour (wheat flour, niacin, reduced iron, thiamine mononitrate, riboflavin, folic acid, enzyme), Vegetable Oil (soybean and/or cottonseed oil), Water, Cornstarch, Salt, Preserved with less than 0.1% of: Potassium Sorbate, Sodium Benzoate.), Shredded Carrot",16086686,0001-01-01T00:00:00,Mandarin Salad,6.50,44.1,6.3,16 OZ,709,Picnic Basket,22,LUNCH,46.8,261,0
112,"Milk, Soybeans",606,,133.9,2,133.9,"Spring Mix and Romaine Mix (Romaine Lettuce, Spring Mix), Smoked Chicken Breast (Boneless, skinless chicken breast filets with rib meat, water, seasoning [maltodextrin, salt, sugar, chicken stock, vegetable stock (carrot, onion, celery), flavors, carrot powder and garlic powder], modified food starch, sodium phosphates, soy protein concentrate, sea salt. ), Balsamic Vinaigrette ( Water, Soybean Oil, Imported Balsamic Vinegar (wine vinegar, grape must), White Wine Vinegar, Distilled Vinegar, Sugar, Contains less than 2% of Salt, Mustard Seed, Spice, Garlic*, Onion*, Xanthan Gum, Caramel Color, Autolyzed Yeast Extract, Natural and Artificial Flavor, Calcium Disodium EDTA (preservative), Disodium Inosinate, Disodium Guanylate. *Dried.), Pitted Kalamata Olives (Kalamata Olives, Water, Salt, Red Wine Vinegar, Extra Virgin Olive Oil.), Feta Cheese (Feta Cheese (pasteurized milk, cheese cultures, salt, enzymes), Natamycin (protect flavor).), Cucumber, Tomatoes, Red Onion",16086687,0001-01-01T00:00:00,Mediterranean Salad,6.50,46,7.4,14 OZ,1583.6,Picnic Basket,10.1,LUNCH,26.5,304,0
113,"Wheat, Soybeans, Gluten",888,,108.6,2,108.6,"Spring Mix and Romaine Mix (Romaine Lettuce, Spring Mix), Smoked Chicken Breast (Boneless, skinless chicken breast filets with rib meat, water, seasoning [maltodextrin, salt, sugar, chicken stock, vegetable stock (carrot, onion, celery), flavors, carrot powder and garlic powder], modified food starch, sodium phosphates, soy protein concentrate, sea salt. ), Spinach Tortilla (Enriched Bleached Wheat Flour (wheat flour, niacin, reduced iron, thiamine mononitrate, riboflavin, folic acid), Water, Vegetable Shortening (interesterified soybean oil, hydrogenated soybean and/or palm oil), 2% or Less of: Seasoning (spinach powder, onion powder, spice, salt, garlic powder, soybean oil, artificial colors [FD&C yellow #5, FD&C blue #1 lake], natural & artificial flavor), Salt, Leavening (sodium bicarbonate, sodium aluminum sulfate, corn starch, monocalcium phosphate and/or sodium acid pyrophosphate, calcium sulfate), Distilled Monoglycerides, Enzymes, Wheat Starch, Calcium Carbonate, Antioxidants (tocopherols, ascorbic acid), Cellulose Gum, Dough Conditioners (fumaric acid, sodium metabisulfite), Preservatives (calcium propionate, sorbic acid and/or citric acid).), Sesame Ginger Dressing (Filtered Water, Organic Soybean Oil, Organic Sugar, Organic White Vinegar, Organic Tamari Sauce (water, organic soybeans, salt, organic alcohol), Organic Sesame oil, Salt, Organic Garlic Puree, Organic Onion Powder, Organic Mustard Seed, Organic Ginger Powder, Organic Sesame Seeds, Organic Malt, Organic Ginger Extract, Xanthan Gum (thickener).), Cucumber, Wonton Strips (Enriched Flour (wheat flour, niacin, reduced iron, thiamine mononitrate, riboflavin, folic acid, enzyme), Vegetable Oil (soybean and/or cottonseed oil), Water, Cornstarch, Salt, Preserved with less than 0.1% of: Potassium Sorbate, Sodium Benzoate.), Red Onion",16086688,0001-01-01T00:00:00,Sesame Chicken Wrap,6.75,52.5,9,1 EACH,1424.1,Picnic Basket,18.4,LUNCH,87.5,332,0
114,"Milk, Eggs, Soybeans",734,,146.8,2,146.8,"Spring Mix and Romaine Mix (Romaine Lettuce, Spring Mix), Smoked Chicken Breast (Boneless, skinless chicken breast filets with rib meat, water, seasoning [maltodextrin, salt, sugar, chicken stock, vegetable stock (carrot, onion, celery), flavors, carrot powder and garlic powder], modified food starch, sodium phosphates, soy protein concentrate, sea salt. ), Goody's Chipotle Ranch (Buttermilk (Cultured Nonfat Milk, Milk, Guar Gum. Carrageenan, Sodium Citrate, Vitamin A Palmitate, Vitamin D3.), Mayonnaise (Soybean Oil, Corn Syrup, Water, Whole Egg, Egg Yolks, Distilled Vinegar, Contains less than 2% of Mustard Seed, Salt, Lemon Juice Concentrate, Calcium Disodium EDTA added To Protect Flavor. ), Chipotle Sauce (chipotle peppers, water, vinegar, sugar, salt, tomato paste, smoke essence, onion, garlic. Kosher), Ranch Mix (Salt, Dried Onion, Modified Food Starch, Sugar, Dried Garlic, Spices, Maltodextrin, Buttermilk, Dextrose, 2% or Less of: Natural and Artificial Flavors (milk, soy), Lactic Acid, Guar Gum, Disodium Inosinate, Disodium Guanylate, Calcium Stearate.), Oregano), White Corn Tortilla Chips (Whole Grain Corn, Water, Vegetable Oil (contains one or more of the following: cottonseed oil, corn oil, palm oil), Salt, Lime.), Tomatoes, Yellow Corn (Corn), Shredded Mild Cheddar Cheese (Pasteurized Milk, Cheese Culture, Salt, Enzymes, Annatto, Powdered Cellulose (anti-caking agent).), Avocado",16086689,0001-01-01T00:00:00,Southwest Cobb Salad,6.50,48,8.9,16 OZ,660.8,Picnic Basket,3.9,LUNCH,30.8,375,0
115,"Milk, Eggs, Wheat, Soybeans, Gluten",1024,,75.9,2,75.9,"Pizza Dough (Enriched unbleached wheat flour (wheat flour, niacin, iron as ferrous sulfate, thiamine mononitrate, enzyme, riboflavin, folic acid), water, yeast, contains less than 2% of the following: sugar, soybean oil, hydrogenated soybean oil, leavening (baking soda, sodium aluminum phosphate), salt, buttermilk, wheat gluten, low-moisture part-skim mozzarella cheese (pasteurized part skim milk, cheese culture, salt, calcium chloride, enzyme), cheddar cheese (milk, cheese cultures, salt, enzymes), whey powder (a milk derivative), guar gum, xanthan gum, garlic powder, datem, malted barley flour, dextrose, enzyme, ascorbic acid, sodium phosphate, lactic acid.), Part Skim Mozzarella Cheese (Low-Moisture Part-Skim Mozzarella Cheese (pasteurized milk, skim milk, salt, cultures, enzymes), Powdered Cellulose (prevent caking), Natamycin (preservative).), Herbed Parmesan Cheese (Parmesan Cheese (Parmesan cheese (cultured pasteurized part skim milk, salt, enzymes), powdered cellulose to prevent caking, potassium Sorbate to protect flavor.), Oregano, Black Pepper, Salt), Pizza Oil (Olive Oil Blend (Canola Oil, Extra Virgin Olive Oil.), Garlic (Garlic, Water, Citric Acid.), Oregano), Pepperoni (Pork, Beef, Salt, 2% or Less of: Water, Dextrose, Spices, Lactic Acid Starter Culture, Oleoresin of Paprika, Garlic Powder, Sodium Nitrite, BHA, BHT, Citric Acid.), Pizza Sauce (Tomato Puree (Water, Tomato Paste), Less Than 2% of: Salt, Extra Virgin Olive Oil, Dried Onions, Garlic, Spices, Citric Acid.)",16086690,0001-01-01T00:00:00,Pepperoni Personal Pizza,5.25,42,19.9,1 PIE,2515.5,Pizzeria,12.2,LUNCH,77.9,562,0
116,"Milk, Eggs, Wheat, Soybeans, Gluten",1009,,69.3,2,69.3,"Pizza Dough (Enriched unbleached wheat flour (wheat flour, niacin, iron as ferrous sulfate, thiamine mononitrate, enzyme, riboflavin, folic acid), water, yeast, contains less than 2% of the following: sugar, soybean oil, hydrogenated soybean oil, leavening (baking soda, sodium aluminum phosphate), salt, buttermilk, wheat gluten, low-moisture part-skim mozzarella cheese (pasteurized part skim milk, cheese culture, salt, calcium chloride, enzyme), cheddar cheese (milk, cheese cultures, salt, enzymes), whey powder (a milk derivative), guar gum, xanthan gum, garlic powder, datem, malted barley flour, dextrose, enzyme, ascorbic acid, sodium phosphate, lactic acid.), Part Skim Mozzarella Cheese (Low-Moisture Part-Skim Mozzarella Cheese (pasteurized milk, skim milk, salt, cultures, enzymes), Powdered Cellulose (prevent caking), Natamycin (preservative).), Herbed Parmesan Cheese (Parmesan Cheese (Parmesan cheese (cultured pasteurized part skim milk, salt, enzymes), powdered cellulose to prevent caking, potassium Sorbate to protect flavor.), Oregano, Black Pepper, Salt), Pizza Oil (Olive Oil Blend (Canola Oil, Extra Virgin Olive Oil.), Garlic (Garlic, Water, Citric Acid.), Oregano), Pizza Sauce (Tomato Puree (Water, Tomato Paste), Less Than 2% of: Salt, Extra Virgin Olive Oil, Dried Onions, Garlic, Spices, Citric Acid.), Sliced Olives (Ripe Olives, Water, Salt, Ferrous Gluconate (to stabilize color).), Red Onion, Green Peppers, Italian Sausage (Pork, Spices, Water, Salt, Corn Syrup Solids, Garlic, Paprika, Natural Flavor (autolyzed yeast extract, lactic acid, spice extracts), Sugar, Disodium Inosinate, Disodium Guanylate, Soy Lecithin (processing aid).), Pepperoni (Pork, Beef, Salt, 2% or Less of: Water, Dextrose, Spices, Lactic Acid Starter Culture, Oleoresin of Paprika, Garlic Powder, Sodium Nitrite, BHA, BHT, Citric Acid.)",16086691,0001-01-01T00:00:00,Supreme Personal Pizza,5.25,42,18.4,1 PIE,2573.4,Pizzeria,13.2,LUNCH,80.8,533,0
117,"Milk, Eggs, Wheat, Soybeans, Gluten",926,,54.1,2,54.1,"Pizza Dough (Enriched unbleached wheat flour (wheat flour, niacin, iron as ferrous sulfate, thiamine mononitrate, enzyme, riboflavin, folic acid), water, yeast, contains less than 2% of the following: sugar, soybean oil, hydrogenated soybean oil, leavening (baking soda, sodium aluminum phosphate), salt, buttermilk, wheat gluten, low-moisture part-skim mozzarella cheese (pasteurized part skim milk, cheese culture, salt, calcium chloride, enzyme), cheddar cheese (milk, cheese cultures, salt, enzymes), whey powder (a milk derivative), guar gum, xanthan gum, garlic powder, datem, malted barley flour, dextrose, enzyme, ascorbic acid, sodium phosphate, lactic acid.), Part Skim Mozzarella Cheese (Low-Moisture Part-Skim Mozzarella Cheese (pasteurized milk, skim milk, salt, cultures, enzymes), Powdered Cellulose (prevent caking), Natamycin (preservative).), Herbed Parmesan Cheese (Parmesan Cheese (Parmesan cheese (cultured pasteurized part skim milk, salt, enzymes), powdered cellulose to prevent caking, potassium Sorbate to protect flavor.), Oregano, Black Pepper, Salt), Pizza Oil (Olive Oil Blend (Canola Oil, Extra Virgin Olive Oil.), Garlic (Garlic, Water, Citric Acid.), Oregano), Pizza Sauce (Tomato Puree (Water, Tomato Paste), Less Than 2% of: Salt, Extra Virgin Olive Oil, Dried Onions, Garlic, Spices, Citric Acid.), Red Onion, Green Peppers, Sliced Mushroom, Sliced Olives (Ripe Olives, Water, Salt, Ferrous Gluconate (to stabilize color).)",16086692,0001-01-01T00:00:00,Vegetarian Personal Pizza,5.25,37.4,15.8,1 PIE,2247.5,Pizzeria,13.5,LUNCH,80.9,464,0
118,"Eggs, Wheat, Gluten",142,,24.2,2,24.2," Chicken Noodle Soup (Chicken broth, Water, Chicken (chicken, water, modified food starch, salt), Carrots, Pasta (wheat, eggs, egg whites, niacin, iron [ferrous sulfate], thiamine mononitrate, riboflavin, folic acid), Celery, Onions, 2% or Less of: Chicken Base (chicken, salt, rendered chicken fat, dextrose, sugar, natural flavoring, roast chicken flavor [rendered chicken fat, flavor, safflower oil], chicken broth, turmeric), Chicken Flavor (salt, corn syrup solids, natural flavor [chicken powder, chicken fat], yeast extract, onion powder, garlic powder, autolyzed yeast extract, natural tocopherols), Chicken Fat, Olive Oil, Parsley, Acacia & Xantham Gum, Garlic, Yeast Extract, Turmeric, Spices.)",16086693,0001-01-01T00:00:00,Chicken Noodle Soup,3.50,10.3,1.2,10 OZL,982.8,Soups,1.2,LUNCH,16.4,35,0
119,,268,,0,2,0,"Chickpea Lentil Soup (Vegetable Stock (water, vegetable base [carrots, onion, celery, sea salt]), Water, Lentils, Tomatoes (tomatoes, tomato puree, naturally derived citric acid), Chick Peas, Onions, Carrots, 2% or Less of: Garlic, Cilantro, Canola Oil, Sugar, Turmeric, Sea Salt, Spices, Corn Starch.)",16086694,0001-01-01T00:00:00,Organic Lentil Chickpea Soup,3.50,13.4,0,10 OZL,1498.6,Soups,8,LUNCH,45.5,36,0
120,"Milk, Wheat, Soybeans, Gluten",425,,44.2,2,44.2,"White Jumbo Bread (Flour (bleached wheat flour, malted barley flour, niacin, iron, ascorbic acid, thiamin mononitrate, riboflavin, folic acid), Water, Soybean Oil with Citric Acid, Fresh Yeast, Salt, Sugar, 2% or Less of: Vital Wheat Gluten, Calcium Propionate, Enzymes, Calcium Sulfate.), American Cheese (Cultured Milk, Skim Milk, Water, Cream, Sodium Citrate, Salt, Sodium Phosphate, Sorbic Acid (preservative), Citric Acid, Color (annatto, paprika, apocarotenal, beta carotene), Acetic Acid, Enzymes, Soy Lecithin.)",16086695,0001-01-01T00:00:00,Grilled Cheese Sandwich,2.95,18.2,8.4,1 EACH,1186.1,Deli,5.2,DINNER,50,149,0
121,"Milk, Eggs, Wheat, Soybeans, Gluten",491,,29.7,2,29.7,"Ciabatta Bread (Flour (bleached wheat flour, malted barley flour, niacin, iron, ascorbic acid, thiamin mononitrate, riboavin, folic acid), Water, Dried Durum Wheat Sourdough, Salt, Sugar, Less than 2% of the following: Calcium Propionate, Yeast, Ascorbic Acid, Enzymes, Calcium Sulfate. Made in a facility that processes wheat, soy, eggs, milk and tree nuts), Sliced Tomatoes (Tomatoes), Red Onion, Swiss Cheese (Milk, Cheese Culture, Salt, Enzymes.), Green Leaf Crowns (Green Leaf Lettuce), Mayonnaise (Soybean Oil, Corn Syrup, Water, Whole Egg, Egg Yolks, Distilled Vinegar, Contains less than 2% of Mustard Seed, Salt, Lemon Juice Concentrate, Calcium Disodium EDTA added To Protect Flavor. ), Mustard (Water, Distilled Vinegar, Mustard Seed, Salt, Turmeric, Oleoresin Paprika, Spices.), Ham (Water, Natural Salt Blend (Potassium Chloride, Sea Salt), Turbinado Sugar, Salt, Cultured Celery Powder, Cherry Powder.)",16086696,0001-01-01T00:00:00,Ham Sandwich,6.95,17.1,5.5,1 EACH,818,Deli,4.7,DINNER,58.4,192,0
122,"Milk, Eggs, Wheat, Soybeans, Gluten",583,,75.7,2,75.7,"Roast Beef (Water, Cultured Corn Sugar and Vinegar, Salt, Sodium Phosphate, and Natural Flavorings; Rubbed With: Sugar, Natural Flavorings, Salt, Caramel Color, Dextrose, Dried Beef Stock, Maltodextrin, Paprika.), Ciabatta Bread (Flour (bleached wheat flour, malted barley flour, niacin, iron, ascorbic acid, thiamin mononitrate, riboavin, folic acid), Water, Dried Durum Wheat Sourdough, Salt, Sugar, Less than 2% of the following: Calcium Propionate, Yeast, Ascorbic Acid, Enzymes, Calcium Sulfate. Made in a facility that processes wheat, soy, eggs, milk and tree nuts), Sliced Tomatoes (Tomatoes), Red Onion, Swiss Cheese (Milk, Cheese Culture, Salt, Enzymes.), Green Leaf Crowns (Green Leaf Lettuce), Mayonnaise (Soybean Oil, Corn Syrup, Water, Whole Egg, Egg Yolks, Distilled Vinegar, Contains less than 2% of Mustard Seed, Salt, Lemon Juice Concentrate, Calcium Disodium EDTA added To Protect Flavor. ), Mustard (Water, Distilled Vinegar, Mustard Seed, Salt, Turmeric, Oleoresin Paprika, Spices.)",16086697,0001-01-01T00:00:00,Roast Beef Sandwich,6.95,33.7,6.4,1 EACH,1258.3,Deli,4.7,DINNER,58.4,216,0
